Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,
NSE,7907,100,725UK32,725UK32-SG,SG,0.01,
NSE,2581,100,725TS41,725TS41-SG,SG,0.01,
NSE,22210,100,725TS28,725TS28-SG,SG,0.01,
NSE,8357,100,725TN32,725TN32-SG,SG,0.01,
NSE,22127,100,725TN27,725TN27-SG,SG,0.01,
NSE,21721,100,725PN25,725PN25-SG,SG,0.01,
NSE,8359,100,725MZ34,725MZ34-SG,SG,0.01,
NSE,8355,100,725HR32,725HR32-SG,SG,0.01,
NSE,8354,100,725GJ32,725GJ32-SG,SG,0.01,
NSE,7856,100,724UP32,724UP32-SG,SG,0.01,
NSE,5045,100,724TS51,724TS51-SG,SG,0.01,
NSE,5091,100,724TN51,724TN51-SG,SG,0.01,
NSE,7904,100,724TN32,724TN32-SG,SG,0.01,
NSE,8493,100,724SK32,724SK32-SG,SG,0.01,
NSE,2560,100,724RJ36,724RJ36-SG,SG,0.01,
NSE,8574,100,724RJ32B,724RJ32B-SG,SG,0.01,
NSE,8136,100,724RJ32A,724RJ32A-SG,SG,0.01,
NSE,7899,100,724RJ32,724RJ32-SG,SG,0.01,
NSE,2693,100,724KA38,724KA38-SG,SG,0.01,
NSE,2691,100,724KA37,724KA37-SG,SG,0.01,
NSE,2563,100,724JK36,724JK36-SG,SG,0.01,
NSE,20519,100,724HR29,724HR29-SG,SG,0.01,
NSE,21169,100,724GJ29,724GJ29-SG,SG,0.01,
NSE,7870,100,724BR32,724BR32-SG,SG,0.01,
NSE,2389,100,724AS31,724AS31-SG,SG,0.01,
NSE,20917,100,724AS30,724AS30-SG,SG,0.01,
NSE,7711,100,724AP38,724AP38-SG,SG,0.01,
NSE,21645,100,724AP35,724AP35-SG,SG,0.01,
NSE,21644,100,724AP33,724AP33-SG,SG,0.01,
NSE,2414,100,723WB41,723WB41-SG,SG,0.01,
NSE,7857,100,723WB32,723WB32-SG,SG,0.01,
NSE,22147,100,723WB30,723WB30-SG,SG,0.01,
NSE,8573,100,723TN32,723TN32-SG,SG,0.01,
NSE,2557,100,723PN31,723PN31-SG,SG,0.01,
NSE,7855,100,723MN32,723MN32-SG,SG,0.01,
NSE,21710,100,723KA28,723KA28-SG,SG,0.01,
NSE,7871,100,723GA32,723GA32-SG,SG,0.01,
NSE,22089,100,722UP30,722UP30-SG,SG,0.01,
NSE,2413,100,722RJ41,722RJ41-SG,SG,0.01,
NSE,8492,100,722RJ32,722RJ32-SG,SG,0.01,
NSE,21893,100,722PN32,722PN32-SG,SG,0.01,
NSE,2578,100,722KA38A,722KA38A-SG,SG,0.01,
NSE,2398,100,722KA38,722KA38-SG,SG,0.01,
NSE,7707,100,722KA35,722KA35-SG,SG,0.01,
NSE,20916,100,722GA29,722GA29-SG,SG,0.01,
NSE,20850,100,722AS30,722AS30-SG,SG,0.01,
NSE,20915,100,722AS29,722AS29-SG,SG,0.01,
NSE,7715,100,722AP42,722AP42-SG,SG,0.01,
NSE,2395,100,722AP37,722AP37-SG,SG,0.01,
NSE,22032,100,722AP31A,722AP31A-SG,SG,0.01,
NSE,22215,100,722AP31,722AP31-SG,SG,0.01,
NSE,22030,100,722AP30,722AP30-SG,SG,0.01,
NSE,22031,100,722AP28,722AP28-SG,SG,0.01,
NSE,22139,100,721TR29,721TR29-SG,SG,0.01,
NSE,8013,100,721RJ32,721RJ32-SG,SG,0.01,
NSE,22024,100,721PY28,721PY28-SG,SG,0.01,
NSE,21977,100,721MP34,721MP34-SG,SG,0.01,
NSE,8012,100,721KA32,721KA32-SG,SG,0.01,
NSE,20575,100,721AP31,721AP31-SG,SG,0.01,
NSE,22015,100,720MZ30,720MZ30-SG,SG,0.01,
NSE,22010,100,720ML30,720ML30-SG,SG,0.01,
NSE,20358,100,720AS30,720AS30-SG,SG,0.01,
NSE,20518,100,720AR30,720AR30-SG,SG,0.01,
NSE,22151,100,71WB30,71WB30-SG,SG,0.01,
NSE,8292,100,71TN32,71TN32-SG,SG,0.01,
NSE,5232,100,71MH36,71MH36-SG,SG,0.01,
NSE,313,100,71MH32,71MH32-SG,SG,0.01,
NSE,7693,100,71KA32,71KA32-SG,SG,0.01,
NSE,5342,100,71JK33A,71JK33A-SG,SG,0.01,
NSE,4894,100,71JK33,71JK33-SG,SG,0.01,
NSE,20018,100,71JK30,71JK30-SG,SG,0.01,
NSE,469,100,71AP37,71AP37-SG,SG,0.01,
NSE,2762,100,719WB36,719WB36-SG,SG,0.01,
NSE,22148,100,719WB29,719WB29-SG,SG,0.01,
NSE,2552,100,719UP31,719UP31-SG,SG,0.01,
NSE,22092,100,719UP29,719UP29-SG,SG,0.01,
NSE,8337,100,719TN42,719TN42-SG,SG,0.01,
NSE,22110,100,719TN35,719TN35-SG,SG,0.01,
NSE,8491,100,719TN32,719TN32-SG,SG,0.01,
NSE,22125,100,719TN30,719TN30-SG,SG,0.01,
NSE,2384,100,719SK31,719SK31-SG,SG,0.01,
NSE,7714,100,719PN37,719PN37-SG,SG,0.01,
NSE,21967,100,719MP40,719MP40-SG,SG,0.01,
NSE,4895,100,719ML41,719ML41-SG,SG,0.01,
NSE,5479,100,719KL51,719KL51-SG,SG,0.01,
NSE,2771,100,719KA40,719KA40-SG,SG,0.01,
NSE,2768,100,719KA39,719KA39-SG,SG,0.01,
NSE,20959,100,719JK29,719JK29-SG,SG,0.01,
NSE,18474,1,719GS2060,719GS2060-GS,GS,0.01,
NSE,5005,100,719AP38,719AP38-SG,SG,0.01,
NSE,20147,100,719AP34,719AP34-SG,SG,0.01,
NSE,22144,100,718WB35,718WB35-SG,SG,0.01,
NSE,22221,100,718UP30A,718UP30A-SG,SG,0.01,
NSE,22213,100,718UP30,718UP30-SG,SG,0.01,
NSE,4900,100,718TS51,718TS51-SG,SG,0.01,
NSE,7690,100,718TS33,718TS33-SG,SG,0.01,
NSE,2681,100,718SK31,718SK31-SG,SG,0.01,
NSE,22072,100,718RJ30,718RJ30-SG,SG,0.01,
NSE,22060,100,718RJ29,718RJ29-SG,SG,0.01,
NSE,21972,100,718MP30,718MP30-SG,SG,0.01,
NSE,2679,100,718MN31,718MN31-SG,SG,0.01,
NSE,8934,100,718MH30,718MH30-SG,SG,0.01,
NSE,21912,100,718KL29,718KL29-SG,SG,0.01,
